step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
450,CASH_OUT,422261.63,C2033019735,422261.63,0.0,C1759587587,872573.61,1294835.24,1
325,TRANSFER,30846.84,C913635242,30846.84,0.0,C282425253,0.0,0.0,1
428,CASH_OUT,3037.67,C1838531308,3037.67,0.0,C505532836,800854.71,803892.38,1
741,CASH_OUT,0.0,C312737633,0.0,0.0,C1400061387,267522.87,267522.87,1
406,CASH_OUT,40013.19,C1200853822,40013.19,0.0,C1373765456,0.0,40013.19,1
616,CASH_OUT,1265656.44,C198942679,1265656.44,0.0,C154881805,653351.54,1919007.98,1
227,CASH_OUT,210.92,C332921972,210.92,0.0,C814473635,3437310.4,3437521.31,1
646,TRANSFER,43071.62,C1047530413,43071.62,0.0,C665289555,0.0,0.0,1
390,TRANSFER,1195842.37,C257290900,1195842.37,0.0,C1552849727,0.0,0.0,1
646,TRANSFER,10000000.0,C382584608,16468916.64,6468916.64,C1129582294,0.0,0.0,1
684,TRANSFER,168303.36,C1085553126,168303.36,0.0,C440988194,0.0,0.0,1
247,TRANSFER,2025628.87,C542081155,2025628.87,0.0,C1155430613,0.0,0.0,1
336,TRANSFER,1950022.93,C464058059,1950022.93,0.0,C539311335,0.0,0.0,1
380,TRANSFER,70125.14,C292281038,70125.14,0.0,C1409481087,0.0,0.0,1
483,CASH_OUT,3488355.65,C1658688393,3488355.65,0.0,C2021292359,177670.78,3666026.43,1
543,TRANSFER,74436.56,C694879733,74436.56,0.0,C1164535816,0.0,0.0,1
131,TRANSFER,2248584.96,C245964929,2248584.96,0.0,C2025243065,0.0,0.0,1
351,CASH_OUT,63.8,C1861878353,63.8,0.0,C958479953,0.0,63.8,1
465,CASH_OUT,4690769.98,C1265105517,4690769.98,0.0,C1603347069,0.0,4690769.98,1
353,TRANSFER,13774.15,C836797981,13774.15,0.0,C658953429,0.0,0.0,1
354,CASH_OUT,9299230.13,C1363018209,9299230.13,0.0,C1049795740,11291600.74,20590830.88,1
496,TRANSFER,174725.11,C698568387,174725.11,0.0,C137059515,0.0,0.0,1
186,CASH_OUT,345802.34,C338054971,345802.34,0.0,C119399934,0.0,345802.34,1
500,CASH_OUT,930970.44,C1061051753,930970.44,0.0,C1461294954,0.0,930970.44,1
406,TRANSFER,9173.06,C1460144846,9173.06,0.0,C236813008,0.0,0.0,1
48,TRANSFER,337974.21,C2029593206,337974.21,0.0,C1780194403,0.0,0.0,1
136,TRANSFER,199878.85,C652728063,199878.85,0.0,C1111932941,0.0,0.0,1
528,CASH_OUT,1016302.6,C1057118340,1016302.6,0.0,C1458829900,1149447.1,2165749.7,1
420,CASH_OUT,1464160.5,C2024056212,1464160.5,0.0,C1653697681,462739.95,1926900.44,1
454,CASH_OUT,404185.57,C1310120773,404185.57,0.0,C434003582,113577.26,517762.83,1
125,CASH_OUT,99793.9,C1996420000,99793.9,0.0,C987180793,209608.93,309402.83,1
33,CASH_OUT,10000000.0,C29118015,10000000.0,0.0,C1379703840,0.0,10000000.0,1
467,TRANSFER,636942.02,C747042147,636942.02,0.0,C310235538,0.0,0.0,1
560,CASH_OUT,912117.82,C1749341406,912117.82,0.0,C539747264,2960454.33,3872572.14,1
37,CASH_OUT,503793.25,C1260832016,503793.25,0.0,C930580526,10096055.39,10599848.64,1
205,CASH_OUT,566156.42,C1435381938,566156.42,0.0,C499232658,175341.4,741497.82,1
437,CASH_OUT,8006429.04,C761504463,8006429.04,0.0,C1857128616,0.0,8006429.04,1
484,TRANSFER,26654.46,C755286039,26654.46,0.0,C2094079166,0.0,0.0,1
194,CASH_OUT,1501297.88,C1407686469,1501297.88,0.0,C1582355721,0.0,1501297.88,1
440,TRANSFER,10000000.0,C2103234501,14339822.23,4339822.23,C667895388,0.0,0.0,1
341,CASH_OUT,414394.38,C2071113920,414394.38,0.0,C1967010241,900092.02,1314486.4,1
599,TRANSFER,697652.19,C1380882097,697652.19,0.0,C234169662,0.0,0.0,1
155,CASH_OUT,682309.83,C1810820401,682309.83,0.0,C475334317,75517.04,757826.87,1
657,TRANSFER,41428.9,C1550289532,41428.9,0.0,C1640654311,0.0,0.0,1
417,TRANSFER,2028897.08,C836001849,2028897.08,0.0,C1993805294,0.0,0.0,1
376,TRANSFER,449032.97,C1012053866,449032.97,0.0,C1148781766,0.0,0.0,1
409,TRANSFER,10000000.0,C417104903,19033760.73,9033760.73,C1127889492,0.0,0.0,1
69,TRANSFER,7728992.56,C139632487,7728992.56,0.0,C1966690861,0.0,0.0,1
19,CASH_OUT,3477438.49,C841995363,3477438.49,0.0,C1314676285,0.0,3477438.49,1
557,CASH_OUT,776303.43,C264646287,776303.43,0.0,C1422542191,414402.89,1190706.32,1
101,TRANSFER,2388251.16,C808767907,2388251.16,0.0,C1722945980,0.0,0.0,1
519,CASH_OUT,105491.11,C1383213814,105491.11,0.0,C1068795979,0.0,105491.11,1
616,TRANSFER,7240965.96,C1568587963,7240965.96,0.0,C362987320,0.0,0.0,1
406,CASH_OUT,20842.92,C1270123397,20842.92,0.0,C450191991,118111.75,138954.67,1
192,TRANSFER,1489970.0,C850343949,1489970.0,0.0,C1016060070,0.0,0.0,1
362,CASH_OUT,85113.85,C1758241116,85113.85,0.0,C1814482000,0.0,85113.85,1
128,TRANSFER,138993.63,C1087011428,138993.63,0.0,C2027691361,0.0,0.0,1
516,CASH_OUT,10000000.0,C934748606,10000000.0,0.0,C1976182150,195275.73,10195275.73,1
241,TRANSFER,110344.11,C753670111,110344.11,0.0,C814296672,0.0,0.0,1
63,TRANSFER,197226.65,C1538536157,197226.65,0.0,C1896614473,0.0,0.0,1
485,TRANSFER,471906.6,C17156930,471906.6,0.0,C1931513332,0.0,0.0,1
440,CASH_OUT,10000000.0,C731792064,10000000.0,0.0,C1744886336,285336.96,10285336.96,1
475,CASH_OUT,876753.11,C1127304441,876753.11,0.0,C1403814902,0.0,876753.11,1
160,CASH_OUT,256705.68,C310145134,256705.68,0.0,C1443276157,0.0,256705.68,1
728,TRANSFER,119143.75,C1171262237,119143.75,0.0,C1229370593,0.0,0.0,1
221,TRANSFER,93708.08,C2026988003,93708.08,0.0,C37447993,0.0,0.0,1
521,TRANSFER,98086.09,C1471407934,98086.09,0.0,C1180721612,0.0,0.0,1
153,CASH_OUT,109008.53,C1746722810,109008.53,0.0,C724702929,369085.36,478093.89,1
79,TRANSFER,432254.84,C2026655073,432254.84,0.0,C524492169,0.0,0.0,1
568,TRANSFER,2895954.99,C1706066378,2895954.99,0.0,C1293124691,0.0,0.0,1
271,CASH_OUT,279776.54,C1870117792,279776.54,0.0,C225616697,0.0,279776.54,1
106,TRANSFER,1409248.64,C1892918810,1409248.64,0.0,C2036490087,0.0,0.0,1
159,CASH_OUT,416832.9,C650153052,416832.9,0.0,C304864645,1460326.73,1877159.62,1
619,CASH_OUT,293470.64,C693010447,293470.64,0.0,C410437994,7670124.43,7963595.07,1
379,TRANSFER,36942.13,C1878038300,36942.13,0.0,C1256363889,0.0,0.0,1
105,TRANSFER,511379.9,C1032127043,511379.9,0.0,C946777990,0.0,0.0,1
626,CASH_OUT,55740.39,C931224089,55740.39,0.0,C1157817503,1659141.34,1714881.73,1
73,CASH_OUT,400157.86,C1959804825,400157.86,0.0,C1005460442,0.0,400157.86,1
217,CASH_OUT,13266.93,C1202836602,13266.93,0.0,C1265498656,963180.13,976447.07,1
592,CASH_OUT,1170213.18,C408490456,1170213.18,0.0,C1143989341,236605.22,1406818.41,1
105,CASH_OUT,40413.81,C209849944,40413.81,0.0,C580913459,0.0,40413.81,1
398,TRANSFER,505571.43,C1946854370,505571.43,0.0,C1011987568,0.0,0.0,1
531,TRANSFER,3547485.43,C1934752840,3547485.43,0.0,C221266057,0.0,0.0,1
270,TRANSFER,1998327.96,C1905022556,1998327.96,0.0,C279654004,0.0,0.0,1
251,CASH_OUT,82112.74,C1458675534,82112.74,0.0,C1324801555,7968.15,90080.89,1
92,CASH_OUT,19742.71,C931340371,19742.71,0.0,C781083195,2098671.68,2118414.39,1
397,CASH_OUT,40433.84,C1570947686,40433.84,0.0,C264905244,138722.95,179156.79,1
232,CASH_OUT,1454888.86,C1822149837,1454888.86,0.0,C382918282,278158.89,1733047.75,1
8,CASH_OUT,43092.0,C1395071924,43092.0,0.0,C79685693,660641.74,1158662.9,1
49,TRANSFER,1021129.67,C1545338291,1021129.67,0.0,C372035143,0.0,0.0,1
314,TRANSFER,2984434.36,C568807005,2984434.36,0.0,C417695471,0.0,0.0,1
565,TRANSFER,325668.67,C126871882,325668.67,0.0,C1351249861,0.0,0.0,1
725,TRANSFER,873322.61,C488866911,873322.61,0.0,C850044970,0.0,0.0,1
170,TRANSFER,7246962.16,C622490191,7246962.16,0.0,C1928486758,0.0,0.0,1
512,TRANSFER,1319703.76,C1305247312,1319703.76,0.0,C2071973719,0.0,0.0,1
69,CASH_OUT,175328.85,C215072412,175328.85,0.0,C386798101,110129.95,285458.8,1
636,TRANSFER,654250.76,C440042528,654250.76,0.0,C1075308511,0.0,0.0,1
282,CASH_OUT,140523.4,C463234181,140523.4,0.0,C1418628619,25108.13,165631.53,1
600,CASH_OUT,612229.86,C199984853,612229.86,0.0,C1428539340,2275776.03,2888005.89,1
600,CASH_OUT,983417.49,C830861574,983417.49,0.0,C1506963745,0.0,983417.49,1
66,CASH_OUT,126715.84,C935524807,126715.84,0.0,C1309332634,273157.93,399873.77,1
509,TRANSFER,407320.01,C419252042,407320.01,0.0,C903832238,0.0,0.0,1
698,CASH_OUT,131842.85,C494904696,131842.85,0.0,C1742037913,3479.07,135321.92,1
742,CASH_OUT,303846.74,C1148860488,303846.74,0.0,C846260566,343660.89,647507.63,1
314,CASH_OUT,271150.29,C1431720928,271150.29,0.0,C1276777256,105282.66,376432.95,1
409,CASH_OUT,2284476.12,C175222097,2284476.12,0.0,C335340729,6835.89,2291312.01,1
71,CASH_OUT,322113.91,C1982559118,322113.91,0.0,C1018969803,0.0,322113.91,1
154,TRANSFER,1581441.8,C1665891733,1581441.8,0.0,C1915924384,0.0,0.0,1
640,CASH_OUT,40867.66,C1092813707,40867.66,0.0,C769266186,0.0,40867.66,1
400,CASH_OUT,460689.45,C1321273727,460689.45,0.0,C664580487,0.0,460689.45,1
452,CASH_OUT,227349.18,C1852618568,227349.18,0.0,C1829345728,111961.16,339310.34,1
217,CASH_OUT,92057.19,C1953680528,92057.19,0.0,C202555982,173314.92,265372.1,1
704,TRANSFER,1820864.64,C2135939957,1820864.64,0.0,C2116903748,0.0,0.0,1
150,CASH_OUT,119454.86,C1044668407,119454.86,0.0,C1238137303,0.0,119454.86,1
414,TRANSFER,537641.8,C1552180409,537641.8,0.0,C638930766,0.0,0.0,1
249,CASH_OUT,358440.67,C1376413283,358440.67,0.0,C1914468844,107972.49,466413.16,1
267,CASH_OUT,2926854.05,C2122806908,2926854.05,0.0,C1546411648,0.0,2926854.05,1
579,CASH_OUT,32372.82,C148685565,32372.82,0.0,C2026565433,0.0,32372.82,1
735,TRANSFER,92735.71,C1351323617,92735.71,0.0,C413722554,0.0,0.0,1
403,TRANSFER,108560.06,C1798273837,108560.06,0.0,C1904675191,0.0,0.0,1
356,TRANSFER,5952739.3,C1569009550,5952739.3,0.0,C1429463996,0.0,0.0,1
201,TRANSFER,564699.59,C1524082386,564699.59,0.0,C2033959349,0.0,0.0,1
69,TRANSFER,353313.55,C275034566,353313.55,0.0,C782534893,0.0,0.0,1
723,CASH_OUT,138373.64,C1089852110,138373.64,0.0,C1848640378,125028.17,263401.81,1
258,CASH_OUT,618270.9,C1842567543,618270.9,0.0,C211836732,92291.02,710561.92,1
591,CASH_OUT,1777758.65,C2084263514,1777758.65,0.0,C1480456939,0.0,1777758.65,1
487,TRANSFER,1610110.66,C56372848,1610110.66,0.0,C583505603,0.0,0.0,1
635,TRANSFER,1387048.31,C1020800306,1387048.31,0.0,C2090609585,0.0,0.0,1
140,CASH_OUT,456360.87,C1800812405,456360.87,0.0,C605132681,17610403.76,18066764.63,1
443,TRANSFER,348915.96,C1721589363,348915.96,0.0,C2136928394,0.0,0.0,1
554,TRANSFER,3576297.1,C193696150,3576297.1,3576297.1,C484597480,0.0,0.0,1
498,CASH_OUT,95064.86,C1633870313,95064.86,0.0,C623604516,261235.49,356300.35,1
52,CASH_OUT,1093155.19,C395947070,1093155.19,0.0,C1747066716,1966451.64,3059606.83,1
55,CASH_OUT,167715.53,C710580864,167715.53,0.0,C349231889,492360.21,660075.73,1
506,TRANSFER,1048100.0,C1355391463,1048100.0,0.0,C1870887119,0.0,0.0,1
40,CASH_OUT,26950.06,C1112574505,26950.06,0.0,C30015547,255430.21,282380.27,1
720,CASH_OUT,79039.81,C838045354,79039.81,0.0,C1980653895,11270532.7,11349572.51,1
1,CASH_OUT,416001.33,C749981943,0.0,0.0,C667346055,102.0,9291619.62,1
674,CASH_OUT,932922.6,C1600632872,932922.6,0.0,C229575855,400110.15,1333032.75,1
179,TRANSFER,445705.76,C33272921,445705.76,0.0,C2048044675,0.0,0.0,1
184,CASH_OUT,96286.54,C1921354292,96286.54,0.0,C397888412,0.0,96286.54,1
343,TRANSFER,540530.08,C1809782314,540530.08,0.0,C1510946002,0.0,0.0,1
461,TRANSFER,6273660.45,C1269763321,6273660.45,0.0,C7990337,0.0,0.0,1
80,TRANSFER,244814.12,C2138181348,244814.12,0.0,C1608735206,0.0,0.0,1
421,CASH_OUT,1501341.87,C466100700,1501341.87,0.0,C552512951,0.0,1501341.87,1
413,CASH_OUT,781.93,C823598101,781.93,0.0,C1338255129,0.0,781.93,1
549,CASH_OUT,1057053.6,C2060205709,1057053.6,0.0,C1377648519,0.0,1057053.6,1
409,CASH_OUT,10000000.0,C63538570,10000000.0,0.0,C1430589184,0.0,10000000.0,1
37,TRANSFER,503793.25,C140477383,503793.25,0.0,C1169138113,0.0,95709.62,1
691,CASH_OUT,612241.76,C540703512,612241.76,0.0,C1639525130,1016395.64,1628637.4,1
239,CASH_OUT,487572.45,C196823251,487572.45,0.0,C1538319522,22069.46,509641.91,1
48,CASH_OUT,337974.21,C1171102344,337974.21,0.0,C1505545472,0.0,337974.21,1
490,TRANSFER,3641525.7,C2071106864,3641525.7,0.0,C548881736,0.0,0.0,1
603,CASH_OUT,1263340.66,C262166214,1263340.66,0.0,C1840377384,4780628.29,6043968.95,1
462,TRANSFER,102464.68,C1418607659,102464.68,0.0,C1595540217,0.0,0.0,1
595,TRANSFER,2209035.37,C445829500,2209035.37,0.0,C808764637,0.0,0.0,1
134,TRANSFER,3892156.3,C1631482807,3892156.3,0.0,C1003909463,0.0,0.0,1
320,CASH_OUT,34099.1,C193914526,34099.1,0.0,C918538157,0.0,34099.1,1
94,CASH_OUT,2169679.91,C395839623,2169679.91,0.0,C925758982,0.0,2169679.91,1
191,CASH_OUT,416284.7,C1635297602,416284.7,0.0,C1695795020,0.0,416284.7,1
537,CASH_OUT,26481.25,C208199068,26481.25,0.0,C1904322081,1119942.48,1146423.73,1
640,CASH_OUT,49871.73,C981772775,49871.73,0.0,C49776683,500871.89,550743.62,1
229,CASH_OUT,780066.22,C1859137330,780066.22,0.0,C2086119,105671.95,885738.18,1
583,CASH_OUT,759701.03,C1817565028,759701.03,0.0,C1623972064,1076095.67,1835796.71,1
294,CASH_OUT,7809301.98,C799015840,7809301.98,0.0,C1036604265,1159648.02,8968950.0,1
462,TRANSFER,4342582.37,C1976332867,4342582.37,0.0,C1903233179,0.0,0.0,1
92,CASH_OUT,271908.4,C71055143,271908.4,0.0,C1732817669,1488088.26,1759996.66,1
5,TRANSFER,60726.57,C383882703,60726.57,0.0,C1807010830,0.0,0.0,1
62,TRANSFER,401529.35,C330207825,401529.35,0.0,C1825454306,0.0,0.0,1
468,TRANSFER,19952.89,C10974087,19952.89,0.0,C1896366978,0.0,0.0,1
211,TRANSFER,55920.39,C588214650,55920.39,0.0,C1302604885,0.0,0.0,1
502,TRANSFER,66066.73,C1980530073,66066.73,0.0,C1685608858,0.0,0.0,1
210,CASH_OUT,94431.98,C625726422,94431.98,0.0,C793233839,253005.72,347437.7,1
563,CASH_OUT,2905831.61,C1661216334,2905831.61,0.0,C1814835688,0.0,2905831.61,1
635,CASH_OUT,1363674.48,C1928734777,1363674.48,0.0,C31164156,0.0,1363674.48,1
254,TRANSFER,591159.5,C1654923779,591159.5,0.0,C931026278,0.0,0.0,1
648,CASH_OUT,1005346.72,C845487324,1005346.72,0.0,C1150675695,227.11,1005573.83,1
77,CASH_OUT,239473.85,C1878410871,239473.85,0.0,C891884680,729245.09,968718.94,1
541,CASH_OUT,3297243.38,C1395197193,3297243.38,0.0,C1975481357,22757.65,3320001.02,1
375,CASH_OUT,3724.3,C1590896379,3724.3,0.0,C297643406,477295.98,481020.28,1
25,CASH_OUT,217231.0,C1847744332,217231.0,0.0,C1181708889,7236671.1,7453902.1,1
160,TRANSFER,32872.0,C364430080,32872.0,0.0,C1690780304,0.0,0.0,1
144,TRANSFER,2120266.89,C1236932461,2120266.89,0.0,C761922099,0.0,0.0,1
250,TRANSFER,2374490.77,C895602410,2374490.77,0.0,C701578249,0.0,0.0,1
437,CASH_OUT,3200270.32,C199337547,3200270.32,0.0,C915485442,2000017.66,5200287.99,1
732,TRANSFER,249365.63,C372564056,249365.63,0.0,C977922578,0.0,0.0,1
149,TRANSFER,3567795.25,C961585962,3567795.25,0.0,C420013830,0.0,0.0,1
186,CASH_OUT,8142605.46,C721676184,8142605.46,0.0,C1266336636,1400966.7,9543572.16,1
328,CASH_OUT,2299330.46,C1269100700,2299330.46,0.0,C12644050,1403092.21,3736457.5,1
592,CASH_OUT,157272.13,C1023266164,157272.13,0.0,C1938541482,957665.04,1114937.17,1
269,CASH_OUT,32527.0,C963027341,32527.0,0.0,C1041024093,77934.8,110461.8,1
535,TRANSFER,588173.24,C723173004,588173.24,0.0,C702315593,0.0,0.0,1
281,CASH_OUT,1030417.74,C1500009160,1030417.74,0.0,C1683886957,0.0,1030417.74,1
610,TRANSFER,298754.96,C2016166822,298754.96,0.0,C1961561601,0.0,0.0,1
402,TRANSFER,48266.8,C790635066,48266.8,0.0,C898533005,0.0,0.0,1
102,TRANSFER,548335.12,C1838392320,548335.12,0.0,C1134214570,0.0,0.0,1
25,CASH_OUT,18126.95,C57087263,18126.95,0.0,C1574807586,0.0,18126.95,1
317,CASH_OUT,1160652.82,C1246624006,1160652.82,0.0,C1479799057,249210.51,1409863.33,1
491,CASH_OUT,25616.71,C194800493,25616.71,0.0,C830552686,3380917.08,3406533.8,1
457,TRANSFER,145482.09,C1089341002,145482.09,0.0,C1168895160,0.0,0.0,1
262,CASH_OUT,2642116.95,C625254221,2642116.95,0.0,C933591789,0.0,2642116.95,1
98,CASH_OUT,2394623.8,C1374141932,2394623.8,0.0,C2044636303,4678162.27,7072786.07,1
241,TRANSFER,470956.59,C1585385873,470956.59,0.0,C1701481925,0.0,0.0,1
296,CASH_OUT,3080973.39,C2110692683,3080973.39,0.0,C1822459038,201833.93,3282807.32,1
170,TRANSFER,335859.86,C1945733096,335859.86,0.0,C2017325306,0.0,0.0,1
501,TRANSFER,1318024.48,C29170093,1318024.48,0.0,C914441096,0.0,0.0,1
740,CASH_OUT,748139.48,C959562247,748139.48,0.0,C1768725891,0.0,748139.48,1
342,TRANSFER,253261.36,C293823168,253261.36,0.0,C1902597722,0.0,0.0,1
539,CASH_OUT,79594.91,C149676565,79594.91,0.0,C1488768076,2009434.94,2089029.85,1
238,CASH_OUT,5274773.52,C1067759526,5274773.52,0.0,C222456417,346223.18,5620996.7,1
689,TRANSFER,276253.24,C1540529421,276253.24,0.0,C1828289501,0.0,0.0,1
477,TRANSFER,1720600.92,C535695455,1720600.92,0.0,C888712424,0.0,0.0,1
585,TRANSFER,1298920.78,C1847025661,1298920.78,0.0,C17300850,0.0,0.0,1
418,CASH_OUT,452261.67,C366045175,452261.67,0.0,C1443885284,577217.57,1029479.24,1
22,TRANSFER,1258956.71,C1209224134,1258956.71,0.0,C314012937,0.0,0.0,1
629,CASH_OUT,19527.35,C1108495258,19527.35,0.0,C337759992,676072.2,695599.55,1
28,CASH_OUT,3832058.34,C426880249,3832058.34,0.0,C1566081912,531662.14,4363720.48,1
581,TRANSFER,2562459.56,C2033083147,2562459.56,0.0,C320568622,0.0,0.0,1
698,TRANSFER,2184556.65,C1385022604,2184556.65,0.0,C1641999884,0.0,0.0,1
315,TRANSFER,7748802.0,C149785547,7748802.0,0.0,C733601841,0.0,0.0,1
284,CASH_OUT,739584.33,C1523298482,739584.33,0.0,C1232537312,76425.35,903164.02,1
534,CASH_OUT,136245.39,C104137128,136245.39,0.0,C1483261155,1080039.68,1216285.07,1
461,TRANSFER,830991.53,C1642150548,830991.53,0.0,C1757788418,0.0,0.0,1
168,CASH_OUT,7513581.46,C1768255591,7513581.46,0.0,C610130308,1190957.66,8704539.12,1
118,TRANSFER,3794763.63,C1987271305,3794763.63,0.0,C1225791278,0.0,0.0,1
410,CASH_OUT,2876010.51,C384267839,2876010.51,0.0,C225882502,119686.18,2995696.7,1
359,CASH_OUT,45271.85,C2057797075,45271.85,0.0,C1616201785,2725772.32,2771044.17,1
550,CASH_OUT,21418.86,C198033049,21418.86,0.0,C403681217,534670.27,556089.13,1
32,CASH_OUT,81867.07,C1861680707,81867.07,0.0,C2064372710,135117.98,216985.05,1
330,TRANSFER,9198459.96,C1938563375,9198459.96,0.0,C1187100670,0.0,0.0,1
733,TRANSFER,1548376.44,C1119842359,1548376.44,0.0,C826187044,0.0,0.0,1
12,CASH_OUT,149668.66,C227115333,0.0,0.0,C460735540,44170.11,193838.76,1
579,TRANSFER,1540624.7,C2059792501,1540624.7,0.0,C882172287,0.0,0.0,1
212,CASH_OUT,1947807.58,C997675082,1947807.58,0.0,C99537162,149.0,1947956.58,1
678,CASH_OUT,749316.7,C266009460,749316.7,0.0,C979680839,129235.97,878552.67,1
276,CASH_OUT,1567591.24,C808430979,1567591.24,0.0,C1601875596,822753.07,2390344.31,1
58,CASH_OUT,3156421.43,C597790533,3156421.43,0.0,C1365109989,181440.45,3337861.88,1
375,CASH_OUT,821138.21,C1967126736,821138.21,0.0,C1968363460,1944521.52,2765659.73,1
698,TRANSFER,2360965.74,C652805984,2360965.74,0.0,C1997052415,0.0,0.0,1
149,CASH_OUT,29832.81,C185736530,29832.81,0.0,C1020879076,82642.62,112475.43,1
195,CASH_OUT,2031464.82,C957784464,2031464.82,0.0,C434640049,1475675.96,3507140.78,1
561,CASH_OUT,348983.86,C1006058561,348983.86,0.0,C235524557,73131.44,422115.3,1
568,TRANSFER,30790.13,C574884951,30790.13,0.0,C174185198,0.0,0.0,1
102,TRANSFER,22025.14,C1423921623,22025.14,0.0,C1580835462,0.0,0.0,1
231,TRANSFER,317787.12,C1356517693,317787.12,0.0,C284348292,0.0,372227.52,1
177,CASH_OUT,1201681.76,C2146217272,1201681.76,0.0,C411880300,1069475.01,2271156.77,1
538,TRANSFER,37436.78,C985397867,37436.78,0.0,C131807418,0.0,0.0,1
481,CASH_OUT,20296.68,C2072968042,20296.68,0.0,C1480258945,129269.88,149566.56,1
9,CASH_OUT,1055.0,C1764109750,1055.0,0.0,C1522743169,75179.0,0.0,1
495,CASH_OUT,58737.53,C517543393,58737.53,0.0,C1684807831,887496.11,946233.64,1
443,CASH_OUT,348915.96,C1627009225,348915.96,0.0,C1624188690,0.0,348915.96,1
534,CASH_OUT,209340.53,C1192577940,209340.53,0.0,C486241837,744384.06,953724.59,1
656,TRANSFER,84007.22,C579843849,84007.22,0.0,C1006401921,0.0,0.0,1
703,CASH_OUT,512922.65,C1319609098,512922.65,0.0,C1745340789,217101.75,730024.39,1
206,CASH_OUT,998110.47,C947925453,998110.47,0.0,C183582904,24296349.9,25294460.38,1
216,CASH_OUT,31358.72,C2117610925,31358.72,0.0,C1891377178,420767.03,452125.75,1
151,TRANSFER,127091.33,C1183499119,127091.33,0.0,C1668573302,0.0,0.0,1
148,TRANSFER,677563.22,C380436221,677563.22,0.0,C390478316,0.0,0.0,1
294,CASH_OUT,70173.64,C814413517,70173.64,0.0,C1964653709,75612.15,145785.79,1
352,TRANSFER,154052.34,C2069798530,154052.34,0.0,C2110724119,0.0,0.0,1
269,TRANSFER,278619.91,C117810868,278619.91,0.0,C1738568883,0.0,0.0,1
128,TRANSFER,3062506.58,C1883146038,3062506.58,0.0,C1829816934,0.0,0.0,1
464,TRANSFER,1219062.64,C357942750,1219062.64,0.0,C1229695480,0.0,0.0,1
387,CASH_OUT,10000000.0,C1577275521,10000000.0,0.0,C57886357,148684.47,10148684.47,1
305,CASH_OUT,447589.21,C1554219817,447589.21,0.0,C1514839015,0.0,447589.21,1
249,TRANSFER,271229.8,C681064264,271229.8,0.0,C1608941213,0.0,0.0,1
464,CASH_OUT,1219062.64,C1256913473,1219062.64,0.0,C967785353,278750.5,1497813.13,1
513,TRANSFER,217506.28,C1983049564,217506.28,0.0,C991884461,0.0,0.0,1
711,CASH_OUT,3399575.93,C1666144703,3399575.93,0.0,C1347394914,0.0,3399575.93,1
283,CASH_OUT,924912.26,C1495769147,924912.26,0.0,C453749910,1504485.48,2429397.74,1
71,TRANSFER,62091.44,C1985338048,62091.44,0.0,C1366367431,0.0,0.0,1
679,CASH_OUT,403274.41,C1311838083,403274.41,0.0,C13335239,0.0,403274.41,1
660,TRANSFER,619502.08,C675587163,619502.08,0.0,C1770033069,0.0,0.0,1
379,CASH_OUT,284000.25,C1668487774,284000.25,0.0,C1354269038,0.0,284000.25,1
547,TRANSFER,1139983.15,C666869003,1139983.15,0.0,C923969189,0.0,0.0,1
200,CASH_OUT,7482670.24,C782470219,7482670.24,0.0,C13429851,2097169.4,9579839.64,1
237,CASH_OUT,106681.18,C219983545,106681.18,0.0,C1298333161,0.0,106681.18,1
41,CASH_OUT,1270564.34,C1805103048,1270564.34,0.0,C1167029703,0.0,1270564.34,1
390,CASH_OUT,964544.37,C1623372481,964544.37,0.0,C1813204212,0.0,964544.37,1
215,TRANSFER,1586479.66,C109700228,1586479.66,0.0,C546843305,0.0,0.0,1
191,CASH_OUT,1895158.63,C500742498,1895158.63,0.0,C467413357,0.0,1700657.35,1
738,CASH_OUT,814689.88,C1446317541,814689.88,0.0,C253690179,0.0,814689.88,1
680,CASH_OUT,10000000.0,C466387318,10000000.0,0.0,C1396306912,0.0,10000000.0,1
103,CASH_OUT,710385.55,C1689637064,710385.55,0.0,C470068344,664259.42,1374644.97,1
110,CASH_OUT,2145934.81,C787958197,2145934.81,0.0,C466866036,757371.57,2903306.38,1
671,CASH_OUT,3544.76,C1600071460,3544.76,0.0,C866057114,1149120.99,1152665.75,1
410,TRANSFER,206985.26,C1041263133,206985.26,0.0,C6898692,0.0,0.0,1
357,CASH_OUT,2239461.29,C1918267923,2239461.29,0.0,C1297204700,121354.63,2360815.92,1
126,TRANSFER,1244037.74,C2133606495,1244037.74,0.0,C1015051610,0.0,0.0,1
190,TRANSFER,265747.73,C1027432342,265747.73,0.0,C211740170,0.0,0.0,1
262,TRANSFER,218074.57,C1211163896,218074.57,0.0,C1493086567,0.0,0.0,1
726,CASH_OUT,765104.94,C1722472158,765104.94,0.0,C2112033670,2272254.15,3037359.09,1
18,CASH_OUT,1144089.37,C1542410200,1144089.37,0.0,C183389809,2502877.26,3879210.29,1
559,CASH_OUT,175290.91,C1912599931,175290.91,0.0,C1678235218,0.0,175290.91,1
217,TRANSFER,538312.05,C640532730,538312.05,0.0,C1898517729,0.0,0.0,1
462,CASH_OUT,102464.68,C287402036,102464.68,0.0,C95792829,117288.38,219753.06,1
